,Unnamed: 0,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
141,141,0.51417399763753,1.06255644861415,1370,A20190312135,6.56,2.56,Zahedan,2019-01-31 21:35:00,45935,2019,1,31,21,35,night,Winter,4.84832566774074,6.193077125903581
142,142,0.597949801733257,0.822224610614529,1322,A20190312310,8.72,4.72,Kermanshah,2019-01-31 23:10:00,46030,2019,1,31,23,10,night,Winter,7.33286387374567,8.261511235462393
143,143,0.573515192205337,1.03323491718064,1491,A20190320835,6.85,7.56,Birjand,2019-02-01 08:35:00,46595,2019,2,1,8,35,day,Winter,6.625173620425358,7.27880250218722
144,144,0.527962098728285,0.99413954193597,1754,A20190321015,4.38,7.23,Kerman,2019-02-01 10:15:00,46695,2019,2,1,10,15,day,Winter,6.967114731229078,6.9079803625553815
145,145,0.566533875197359,0.902509756206268,1550,A20190322215,5.18,5.99,Esfahan,2019-02-01 22:15:00,47415,2019,2,1,22,15,night,Winter,7.696136092643549,7.431231342526006
146,146,0.632856386773144,1.04073983296422,990,A20190322215,7.75,7.7,Mashhad,2019-02-01 22:15:00,47415,2019,2,1,22,15,night,Winter,9.066354380652234,7.613196149957696
147,147,0.51417399763753,1.06255644861415,1370,A20190322220,4.86,5.04,Zahedan,2019-02-01 22:20:00,47420,2019,2,1,22,20,night,Winter,6.022992456026024,6.132545838632046
148,148,0.546811654649823,0.84945174694564,22,A20190330920,15.02,17.02,Ahwaz,2019-02-02 09:20:00,48080,2019,2,2,9,20,day,Winter,15.165371694114423,16.240060883039394
149,149,0.573515192205337,1.03323491718064,1491,A20190330920,10.89,6.82,Birjand,2019-02-02 09:20:00,48080,2019,2,2,9,20,day,Winter,6.264498291007277,7.112522532086308
150,150,0.527962098728285,0.99413954193597,1754,A20190330920,9.49,5.48,Kerman,2019-02-02 09:20:00,48080,2019,2,2,9,20,day,Winter,5.554572076366791,5.658800600436037
151,151,0.632856386773144,1.04073983296422,990,A20190332120,8.98,9.18,Mashhad,2019-02-02 21:20:00,48800,2019,2,2,21,20,night,Winter,10.016429551974802,8.169475505757713
152,152,0.566533875197359,0.902509756206268,1550,A20190332300,6.4,5.03,Esfahan,2019-02-02 23:00:00,48900,2019,2,2,23,0,night,Winter,7.186292279943614,6.950715306935971
153,153,0.664621379159441,0.807738377822976,1361,A20190332300,8.15,3.45,Tabriz,2019-02-02 23:00:00,48900,2019,2,2,23,0,night,Winter,7.497698864353218,8.083748151192843
154,154,0.546811654649823,0.84945174694564,22,A20190341000,8.19,8.03,Ahwaz,2019-02-03 10:00:00,49560,2019,2,3,10,0,day,Winter,10.034172883758124,7.998917951171066
155,155,0.622733477111577,0.896226570899088,1191,A20190342205,10.75,4.08,Tehran,2019-02-03 22:05:00,50285,2019,2,3,22,5,night,Winter,7.194796255387004,7.911027191359707
156,156,0.566533875197359,0.902509756206268,1550,A20190342205,7.74,3.46,Esfahan,2019-02-03 22:05:00,50285,2019,2,3,22,5,night,Winter,6.272457215787624,6.723559788391214
157,157,0.527962098728285,0.99413954193597,1754,A20190350905,3.8,5.14,Kerman,2019-02-04 09:05:00,50945,2019,2,4,9,5,day,Winter,5.205731659605425,5.622585891043836
158,158,0.622733477111577,0.896226570899088,1191,A20190350905,6.2,6.2,Tehran,2019-02-04 09:05:00,50945,2019,2,4,9,5,day,Winter,6.481333960109931,7.881293057356983
159,159,0.622733477111577,0.896226570899088,1191,A20190352245,7.02,4.29,Tehran,2019-02-04 22:45:00,51765,2019,2,4,22,45,night,Winter,7.132955662396799,7.305709559670139
160,160,0.664621379159441,0.807738377822976,1361,A20190352245,6.17,2.01,Tabriz,2019-02-04 22:45:00,51765,2019,2,4,22,45,night,Winter,6.84772533821755,7.065591850434713
161,161,0.515395728113926,0.917694120698618,1491,A20190352250,2.58,1.6,Shiraz,2019-02-04 22:50:00,51770,2019,2,4,22,50,night,Winter,4.845083892384636,4.186967436045745
162,162,0.597949801733257,0.822224610614529,1322,A20190352250,5.18,1.87,Kermanshah,2019-02-04 22:50:00,51770,2019,2,4,22,50,night,Winter,6.245912052503665,7.081169705093671
163,163,0.546811654649823,0.84945174694564,22,A20190360950,6.13,6.6,Ahwaz,2019-02-05 09:50:00,52430,2019,2,5,9,50,day,Winter,9.66569049307217,7.5948851620714795
164,164,0.527962098728285,0.99413954193597,1754,A20190360950,3.65,4.71,Kerman,2019-02-05 09:50:00,52430,2019,2,5,9,50,day,Winter,5.1551341600819045,4.564135308481311
165,165,0.622733477111577,0.896226570899088,1191,A20190360950,5.42,6.04,Tehran,2019-02-05 09:50:00,52430,2019,2,5,9,50,day,Winter,6.651725436551546,7.516783356126255
166,166,0.597949801733257,0.822224610614529,1322,A20190362330,4.18,2.57,Kermanshah,2019-02-05 23:30:00,53250,2019,2,5,23,30,night,Winter,6.470855139101398,7.6158039624911895
167,167,0.664621379159441,0.807738377822976,1361,A20190362330,3.74,3.93,Tabriz,2019-02-05 23:30:00,53250,2019,2,5,23,30,night,Winter,7.550529749454244,7.580819764481576
168,168,0.573515192205337,1.03323491718064,1491,A20190370855,4.85,4.46,Birjand,2019-02-06 08:55:00,53815,2019,2,6,8,55,day,Winter,4.756621722731359,4.420975675158412
169,169,0.527962098728285,0.99413954193597,1754,A20190370855,2.77,3.91,Kerman,2019-02-06 08:55:00,53815,2019,2,6,8,55,day,Winter,4.568504010763425,4.375408757960893
170,170,0.622733477111577,0.896226570899088,1191,A20190370855,4.04,4.22,Tehran,2019-02-06 08:55:00,53815,2019,2,6,8,55,day,Winter,5.697156333069506,7.112901421631536
171,171,0.632856386773144,1.04073983296422,990,A20190372235,6.37,4.59,Mashhad,2019-02-06 22:35:00,54635,2019,2,6,22,35,night,Winter,6.997145997817715,7.156584817738748
172,172,0.573515192205337,1.03323491718064,1491,A20190380935,4.84,4.13,Birjand,2019-02-07 09:35:00,55295,2019,2,7,9,35,day,Winter,4.66569188122396,4.348035753379234
173,173,0.515395728113926,0.917694120698618,1491,A20190382140,2.87,6.09,Shiraz,2019-02-07 21:40:00,56020,2019,2,7,21,40,night,Winter,6.883136481649428,6.692632951622931
174,174,0.51417399763753,1.06255644861415,1370,A20190382140,3.24,2.35,Zahedan,2019-02-07 21:40:00,56020,2019,2,7,21,40,night,Winter,4.470970969343793,5.3507745023645965
175,175,0.527962098728285,0.99413954193597,1754,A20190390840,5.32,6.44,Kerman,2019-02-08 08:40:00,56680,2019,2,8,8,40,day,Winter,5.91878692606602,6.3281455835678875
176,176,0.51417399763753,1.06255644861415,1370,A20190392225,2.78,4.63,Zahedan,2019-02-08 22:25:00,57505,2019,2,8,22,25,night,Winter,5.73657128354687,5.742652264991787
177,177,0.566533875197359,0.902509756206268,1550,A20190422255,9.98,4.15,Esfahan,2019-02-11 22:55:00,61855,2019,2,11,22,55,night,Winter,6.440568309434757,5.994966453260278
178,178,0.546811654649823,0.84945174694564,22,A20190430955,13.48,14.68,Ahwaz,2019-02-12 09:55:00,62515,2019,2,12,9,55,day,Winter,13.77439566300203,15.578457628366325
179,179,0.622733477111577,0.896226570899088,1191,A20190430955,7.39,8.64,Tehran,2019-02-12 09:55:00,62515,2019,2,12,9,55,day,Winter,8.168604740104984,8.215122989992887
180,180,0.664621379159441,0.807738377822976,1361,A20190432335,7.28,3.0,Tabriz,2019-02-12 23:35:00,63335,2019,2,12,23,35,night,Winter,7.052841028890372,6.606788415458072
181,181,0.622733477111577,0.896226570899088,1191,A20190440900,5.87,3.6,Tehran,2019-02-13 09:00:00,63900,2019,2,13,9,0,day,Winter,5.318278941514622,7.092156923232173
182,182,0.622733477111577,0.896226570899088,1191,A20190442240,5.13,3.5,Tehran,2019-02-13 22:40:00,64720,2019,2,13,22,40,night,Winter,6.653699476062968,6.900308112621769
183,183,0.597949801733257,0.822224610614529,1322,A20190442240,5.26,2.55,Kermanshah,2019-02-13 22:40:00,64720,2019,2,13,22,40,night,Winter,6.277888977435234,6.776375326043965
184,184,0.664621379159441,0.807738377822976,1361,A20190442240,4.98,5.36,Tabriz,2019-02-13 22:40:00,64720,2019,2,13,22,40,night,Winter,8.027734138200076,6.906235772028803
185,185,0.527962098728285,0.99413954193597,1754,A20190450940,2.16,1.91,Kerman,2019-02-14 09:40:00,65380,2019,2,14,9,40,day,Winter,3.522349121096552,3.167911514752863
186,186,0.622733477111577,0.896226570899088,1191,A20190450945,6.7,6.81,Tehran,2019-02-14 09:45:00,65385,2019,2,14,9,45,day,Winter,7.011624615350756,7.9128700101071265
187,187,0.51417399763753,1.06255644861415,1370,A20190452145,4.32,2.03,Zahedan,2019-02-14 21:45:00,66105,2019,2,14,21,45,night,Winter,4.407361301752475,4.6716662315088815
188,188,0.573515192205337,1.03323491718064,1491,A20190460850,8.55,6.9,Birjand,2019-02-15 08:50:00,66770,2019,2,15,8,50,day,Winter,6.019780847343252,7.375250986290245
189,189,0.632856386773144,1.04073983296422,990,A20190462230,6.38,8.49,Mashhad,2019-02-15 22:30:00,67590,2019,2,15,22,30,night,Winter,9.386118891430012,7.983018726009118
190,190,0.622733477111577,0.896226570899088,1191,A20190470930,7.0,8.34,Tehran,2019-02-16 09:30:00,68250,2019,2,16,9,30,day,Winter,7.918023307298698,8.290933504974031
191,191,0.51417399763753,1.06255644861415,1370,A20190472135,14.36,16.34,Zahedan,2019-02-16 21:35:00,68975,2019,2,16,21,35,night,Winter,12.930255638662324,13.610823844581192
192,192,0.573515192205337,1.03323491718064,1491,A20190480835,7.0,9.22,Birjand,2019-02-17 08:35:00,69635,2019,2,17,8,35,day,Winter,7.703537426900952,8.571969057198606
193,193,0.546811654649823,0.84945174694564,22,A20190481015,15.15,16.66,Ahwaz,2019-02-17 10:15:00,69735,2019,2,17,10,15,day,Winter,15.561352192797058,16.238708494609334
194,194,0.622733477111577,0.896226570899088,1191,A20190482215,5.52,2.98,Tehran,2019-02-17 22:15:00,70455,2019,2,17,22,15,night,Winter,6.448023495445111,7.055591572510614
195,195,0.664621379159441,0.807738377822976,1361,A20190482215,7.63,4.8,Tabriz,2019-02-17 22:15:00,70455,2019,2,17,22,15,night,Winter,7.774839651959705,7.599073131535011
196,196,0.546811654649823,0.84945174694564,22,A20190490920,11.75,14.75,Ahwaz,2019-02-18 09:20:00,71120,2019,2,18,9,20,day,Winter,14.291982422081254,15.71537531543152
197,197,0.527962098728285,0.99413954193597,1754,A20190490920,3.12,2.46,Kerman,2019-02-18 09:20:00,71120,2019,2,18,9,20,day,Winter,3.505605786022529,4.533635996396897
198,198,0.622733477111577,0.896226570899088,1191,A20190490920,5.49,6.2,Tehran,2019-02-18 09:20:00,71120,2019,2,18,9,20,day,Winter,6.589392016582129,7.902341244168044
199,199,0.622733477111577,0.896226570899088,1191,A20190492300,5.17,3.32,Tehran,2019-02-18 23:00:00,71940,2019,2,18,23,0,night,Winter,6.646203562203271,7.423053109980276
200,200,0.566533875197359,0.902509756206268,1550,A20190492300,5.09,3.37,Esfahan,2019-02-18 23:00:00,71940,2019,2,18,23,0,night,Winter,6.283636201320718,6.71893048091876
201,201,0.515395728113926,0.917694120698618,1491,A20190492300,2.73,3.64,Shiraz,2019-02-18 23:00:00,71940,2019,2,18,23,0,night,Winter,5.935207156503716,5.697380052447019
202,202,0.546811654649823,0.84945174694564,22,A20190501000,12.89,12.55,Ahwaz,2019-02-19 10:00:00,72600,2019,2,19,10,0,day,Winter,12.96038111535545,12.310359112765061
203,203,0.527962098728285,0.99413954193597,1754,A20190501000,4.81,4.47,Kerman,2019-02-19 10:00:00,72600,2019,2,19,10,0,day,Winter,4.58055216024571,5.3055482152314335
204,204,0.566533875197359,0.902509756206268,1550,A20190502205,5.44,2.62,Esfahan,2019-02-19 22:05:00,73325,2019,2,19,22,5,night,Winter,5.766020758501307,6.591112114851674
205,205,0.515395728113926,0.917694120698618,1491,A20190502205,4.48,2.24,Shiraz,2019-02-19 22:05:00,73325,2019,2,19,22,5,night,Winter,5.103090646776396,5.311333297699177
206,206,0.664621379159441,0.807738377822976,1361,A20190502340,6.47,3.04,Tabriz,2019-02-19 23:40:00,73420,2019,2,19,23,40,night,Winter,7.002244106150082,7.2463101946553445
207,207,0.527962098728285,0.99413954193597,1754,A20190510905,5.61,8.52,Kerman,2019-02-20 09:05:00,73985,2019,2,20,9,5,day,Winter,7.315365951645502,8.043231468892932
208,208,0.622733477111577,0.896226570899088,1191,A20190512245,4.22,2.12,Tehran,2019-02-20 22:45:00,74805,2019,2,20,22,45,night,Winter,6.090680246081391,7.078064375301103
209,209,0.664621379159441,0.807738377822976,1361,A20190512245,3.22,2.52,Tabriz,2019-02-20 22:45:00,74805,2019,2,20,22,45,night,Winter,6.738233405504459,7.090017643596375
210,210,0.546811654649823,0.84945174694564,22,A20190520950,11.69,10.92,Ahwaz,2019-02-21 09:50:00,75470,2019,2,21,9,50,day,Winter,11.722479522164562,11.317131901496799
211,211,0.573515192205337,1.03323491718064,1491,A20190520950,2.29,2.89,Birjand,2019-02-21 09:50:00,75470,2019,2,21,9,50,day,Winter,3.872069911091853,4.768811688855319
212,212,0.527962098728285,0.99413954193597,1754,A20190520950,4.38,5.04,Kerman,2019-02-21 09:50:00,75470,2019,2,21,9,50,day,Winter,4.84654121346536,5.304417180262375
213,213,0.622733477111577,0.896226570899088,1191,A20190520950,5.09,7.86,Tehran,2019-02-21 09:50:00,75470,2019,2,21,9,50,day,Winter,7.629666123110234,8.686452645921694
214,214,0.515395728113926,0.917694120698618,1491,A20190522155,4.39,6.09,Shiraz,2019-02-21 21:55:00,76195,2019,2,21,21,55,night,Winter,7.191498489765251,6.834116030560285
215,215,0.597949801733257,0.822224610614529,1322,A20190522330,4.53,4.88,Kermanshah,2019-02-21 23:30:00,76290,2019,2,21,23,30,night,Winter,7.306529361574907,8.02235874367096
216,216,0.664621379159441,0.807738377822976,1361,A20190522330,4.19,4.56,Tabriz,2019-02-21 23:30:00,76290,2019,2,21,23,30,night,Winter,7.674397220944985,7.572105171375658
217,217,0.527962098728285,0.99413954193597,1754,A20190530855,4.51,5.33,Kerman,2019-02-22 08:55:00,76855,2019,2,22,8,55,day,Winter,4.849818197865625,5.492784481737627
218,218,0.622733477111577,0.896226570899088,1191,A20190530855,7.85,10.76,Tehran,2019-02-22 08:55:00,76855,2019,2,22,8,55,day,Winter,9.494216210958305,11.155218234985131
219,219,0.622733477111577,0.896226570899088,1191,A20190532235,5.22,5.73,Tehran,2019-02-22 22:35:00,77675,2019,2,22,22,35,night,Winter,7.683277493191078,7.738835234191201
220,220,0.566533875197359,0.902509756206268,1550,A20190532235,4.7,3.99,Esfahan,2019-02-22 22:35:00,77675,2019,2,22,22,35,night,Winter,6.658977622859513,7.117401351467159
221,221,0.664621379159441,0.807738377822976,1361,A20190532235,6.3,4.43,Tabriz,2019-02-22 22:35:00,77675,2019,2,22,22,35,night,Winter,7.507302183056749,7.487821170103424
222,222,0.546811654649823,0.84945174694564,22,A20190540935,18.22,20.11,Ahwaz,2019-02-23 09:35:00,78335,2019,2,23,9,35,day,Winter,17.281013958013816,18.036258717880695
223,223,0.573515192205337,1.03323491718064,1491,A20190540935,6.65,8.05,Birjand,2019-02-23 09:35:00,78335,2019,2,23,9,35,day,Winter,6.907145351508312,8.354350198779892
224,224,0.527962098728285,0.99413954193597,1754,A20190540935,7.8,5.61,Kerman,2019-02-23 09:35:00,78335,2019,2,23,9,35,day,Winter,5.112053101722795,5.841422151973954
225,225,0.622733477111577,0.896226570899088,1191,A20190540935,7.06,5.3,Tehran,2019-02-23 09:35:00,78335,2019,2,23,9,35,day,Winter,6.188616585583739,7.221795252906534
226,226,0.515395728113926,0.917694120698618,1491,A20190542140,10.55,6.32,Shiraz,2019-02-23 21:40:00,79060,2019,2,23,21,40,night,Winter,7.393392993653391,6.733059037638315
227,227,0.632856386773144,1.04073983296422,990,A20190542140,3.89,9.29,Mashhad,2019-02-23 21:40:00,79060,2019,2,23,21,40,night,Winter,9.844805036770566,9.146736086781367
228,228,0.573515192205337,1.03323491718064,1491,A20190550840,4.16,6.62,Birjand,2019-02-24 08:40:00,79720,2019,2,24,8,40,day,Winter,5.637166342467824,6.6119686724625195
229,229,0.527962098728285,0.99413954193597,1754,A20190550840,7.87,12.86,Kerman,2019-02-24 08:40:00,79720,2019,2,24,8,40,day,Winter,10.25749775834065,11.492666671519622
230,230,0.546811654649823,0.84945174694564,22,A20190551020,12.65,10.37,Ahwaz,2019-02-24 10:20:00,79820,2019,2,24,10,20,day,Winter,11.710262741541952,10.447430404947665
231,231,0.51417399763753,1.06255644861415,1370,A20190552225,5.19,8.1,Zahedan,2019-02-24 22:25:00,80545,2019,2,24,22,25,night,Winter,9.055792229813246,8.259682219588433
232,232,0.546811654649823,0.84945174694564,22,A20190560925,12.99,8.68,Ahwaz,2019-02-25 09:25:00,81205,2019,2,25,9,25,day,Winter,10.930125077207244,9.13077304228616
233,233,0.622733477111577,0.896226570899088,1191,A20190560925,7.93,8.43,Tehran,2019-02-25 09:25:00,81205,2019,2,25,9,25,day,Winter,7.979072645508919,8.828383536529504
234,234,0.51417399763753,1.06255644861415,1370,A20190562130,9.48,4.71,Zahedan,2019-02-25 21:30:00,81930,2019,2,25,21,30,night,Winter,6.250029408051553,5.430470107744321
235,235,0.622733477111577,0.896226570899088,1191,A20190562305,10.29,4.38,Tehran,2019-02-25 23:05:00,82025,2019,2,25,23,5,night,Winter,7.153061991140814,7.626402467920927
236,236,0.664621379159441,0.807738377822976,1361,A20190562305,5.71,3.33,Tabriz,2019-02-25 23:05:00,82025,2019,2,25,23,5,night,Winter,7.1488800748259385,7.172981459859398
237,237,0.546811654649823,0.84945174694564,22,A20190571005,8.91,10.52,Ahwaz,2019-02-26 10:05:00,82685,2019,2,26,10,5,day,Winter,11.916623941471869,10.463091715024271
238,238,0.527962098728285,0.99413954193597,1754,A20190571005,2.58,3.9,Kerman,2019-02-26 10:05:00,82685,2019,2,26,10,5,day,Winter,4.062794581234056,5.677748313821107
239,239,0.632856386773144,1.04073983296422,990,A20190572210,8.37,9.44,Mashhad,2019-02-26 22:10:00,83410,2019,2,26,22,10,night,Winter,10.249013682195628,9.16329357448893
240,240,0.51417399763753,1.06255644861415,1370,A20190572210,8.58,3.39,Zahedan,2019-02-26 22:10:00,83410,2019,2,26,22,10,night,Winter,5.777388275387834,6.086585084717434
241,241,0.622733477111577,0.896226570899088,1191,A20190582255,7.32,6.96,Tehran,2019-02-27 22:55:00,84895,2019,2,27,22,55,night,Winter,8.544465671196045,8.746588926710267
242,242,0.566533875197359,0.902509756206268,1550,A20190582255,5.9,6.95,Esfahan,2019-02-27 22:55:00,84895,2019,2,27,22,55,night,Winter,9.05210972559279,8.301795356293505
243,243,0.546811654649823,0.84945174694564,22,A20190590955,17.05,14.38,Ahwaz,2019-02-28 09:55:00,85555,2019,2,28,9,55,day,Winter,14.07034742782214,14.831533590071125
244,244,0.573515192205337,1.03323491718064,1491,A20190590955,5.83,8.83,Birjand,2019-02-28 09:55:00,85555,2019,2,28,9,55,day,Winter,7.43813524323507,8.333480818526468
245,245,0.527962098728285,0.99413954193597,1754,A20190590955,9.05,10.83,Kerman,2019-02-28 09:55:00,85555,2019,2,28,9,55,day,Winter,8.907132141270244,10.370638833348925
246,246,0.566533875197359,0.902509756206268,1550,A20190592200,7.11,6.46,Esfahan,2019-02-28 22:00:00,86280,2019,2,28,22,0,night,Winter,8.41717094139404,7.424571864817101
247,247,0.632856386773144,1.04073983296422,990,A20190592200,12.03,6.79,Mashhad,2019-02-28 22:00:00,86280,2019,2,28,22,0,night,Winter,8.370688957178496,8.58063119434251
248,248,0.573515192205337,1.03323491718064,1491,A20190600900,10.55,16.49,Birjand,2019-03-01 09:00:00,86940,2019,3,1,9,0,day,Spring,12.08557368010935,15.689282586532086
249,249,0.527962098728285,0.99413954193597,1754,A20190600900,6.67,12.04,Kerman,2019-03-01 09:00:00,86940,2019,3,1,9,0,day,Spring,9.9278479523483,12.708606814309022
250,250,0.527962098728285,0.99413954193597,1754,A20190610940,1.85,4.12,Kerman,2019-03-02 09:40:00,88420,2019,3,2,9,40,day,Spring,4.158154133761239,4.565867359203522
251,251,0.546811654649823,0.84945174694564,22,A20190610945,14.78,9.73,Ahwaz,2019-03-02 09:45:00,88425,2019,3,2,9,45,day,Spring,12.152270952290571,9.880798919835952
252,252,0.622733477111577,0.896226570899088,1191,A20190610945,6.9,4.24,Tehran,2019-03-02 09:45:00,88425,2019,3,2,9,45,day,Spring,6.090442165740915,7.598353908353132
253,253,0.622733477111577,0.896226570899088,1191,A20190612145,5.44,4.64,Tehran,2019-03-02 21:45:00,89145,2019,3,2,21,45,night,Spring,7.012442449782618,7.809697138839543
254,254,0.632856386773144,1.04073983296422,990,A20190612145,11.37,6.35,Mashhad,2019-03-02 21:45:00,89145,2019,3,2,21,45,night,Spring,7.948921522455394,7.051925023135505
255,255,0.51417399763753,1.06255644861415,1370,A20190612145,7.41,5.28,Zahedan,2019-03-02 21:45:00,89145,2019,3,2,21,45,night,Spring,6.4113732274964805,5.6044696181275855
256,256,0.527962098728285,0.99413954193597,1754,A20190620845,3.44,3.61,Kerman,2019-03-03 08:45:00,89805,2019,3,3,8,45,day,Spring,3.711334377321892,4.50599964295286
257,257,0.573515192205337,1.03323491718064,1491,A20190620850,7.29,13.43,Birjand,2019-03-03 08:50:00,89810,2019,3,3,8,50,day,Spring,10.84268302871185,13.520979163134607
258,258,0.546811654649823,0.84945174694564,22,A20190621025,11.71,7.79,Ahwaz,2019-03-03 10:25:00,89905,2019,3,3,10,25,day,Spring,11.398560391555211,9.198285325963958
259,259,0.622733477111577,0.896226570899088,1191,A20190622230,5.91,4.41,Tehran,2019-03-03 22:30:00,90630,2019,3,3,22,30,night,Spring,7.017631072315735,7.848516789089604
260,260,0.566533875197359,0.902509756206268,1550,A20190622230,3.29,1.48,Esfahan,2019-03-03 22:30:00,90630,2019,3,3,22,30,night,Spring,5.29266019056148,5.089868825761669
261,261,0.515395728113926,0.917694120698618,1491,A20190622230,4.28,1.27,Shiraz,2019-03-03 22:30:00,90630,2019,3,3,22,30,night,Spring,4.742548367774263,4.133937450861921
262,262,0.51417399763753,1.06255644861415,1370,A20190622230,6.44,6.34,Zahedan,2019-03-03 22:30:00,90630,2019,3,3,22,30,night,Spring,7.5952706386974,7.26141191644888
263,263,0.597949801733257,0.822224610614529,1322,A20190622230,6.64,3.83,Kermanshah,2019-03-03 22:30:00,90630,2019,3,3,22,30,night,Spring,6.62984665827419,8.305054797208612
264,264,0.573515192205337,1.03323491718064,1491,A20190630930,7.39,6.71,Birjand,2019-03-04 09:30:00,91290,2019,3,4,9,30,day,Spring,6.1109152620105816,6.7127029744776285
265,265,0.527962098728285,0.99413954193597,1754,A20190630930,3.73,2.68,Kerman,2019-03-04 09:30:00,91290,2019,3,4,9,30,day,Spring,3.273819170128915,4.428661580479795
266,266,0.622733477111577,0.896226570899088,1191,A20190630930,6.39,5.59,Tehran,2019-03-04 09:30:00,91290,2019,3,4,9,30,day,Spring,6.722031490466301,8.820851187568213
