Latitude,Longitude,Height,Time,Time_t,Time_y,RS_PWV,IR_PWV,name
32.86,59.2,1491,43525.375,03/01/2019 09:00:00,59.375,1.055,1.649,Birjand
30.25,56.96,1754,43526.4028,03/02/2019 09:40:01,60.4028000000035,0.185,0.412,Kerman
31.33,48.67,22,43526.4063,03/02/2019 09:45:04,60.4063000000024,1.478,0.973,Ahwaz
35.68,51.35,1191,43526.4063,03/02/2019 09:45:04,60.4063000000024,0.69,0.424,Tehran
29.46,60.88,1370,43526.9063,03/02/2019 21:45:04,60.9063000000024,0.741,0.528,Zahedan
35.68,51.35,1191,43526.9063,03/02/2019 21:45:04,60.9063000000024,0.544,0.464,Tehran
36.26,59.63,990,43526.9063,03/02/2019 21:45:04,60.9063000000024,1.137,0.635,Mashhad
30.25,56.96,1754,43527.3646,03/03/2019 08:45:01,61.3646000000008,0.344,0.361,Kerman
32.86,59.2,1491,43527.3681,03/03/2019 08:50:03,61.3680999999997,0.729,1.343,Birjand
31.33,48.67,22,43527.434,03/03/2019 10:24:57,61.4340000000011,1.171,0.779,Ahwaz
29.46,60.88,1370,43527.9375,03/03/2019 22:30:00,61.9375,0.644,0.634,Zahedan
29.53,52.58,1491,43527.9375,03/03/2019 22:30:00,61.9375,0.428,0.127,Shiraz
32.46,51.71,1550,43527.9375,03/03/2019 22:30:00,61.9375,0.329,0.148,Esfahan
34.26,47.11,1322,43527.9375,03/03/2019 22:30:00,61.9375,0.664,0.383,Kermanshah
35.68,51.35,1191,43527.9375,03/03/2019 22:30:00,61.9375,0.591,0.441,Tehran
30.25,56.96,1754,43528.3958,03/04/2019 09:29:57,62.3957999999984,0.373,0.268,Kerman
31.33,48.67,22,43528.3958,03/04/2019 09:29:57,62.3957999999984,2.394,1.117,Ahwaz
32.86,59.2,1491,43528.3958,03/04/2019 09:29:57,62.3957999999984,0.739,0.671,Birjand
35.68,51.35,1191,43528.3958,03/04/2019 09:29:57,62.3957999999984,0.639,0.559,Tehran
29.46,60.88,1370,43528.8993,03/04/2019 21:34:59,62.8992999999973,0.942,0.458,Zahedan
36.26,59.63,990,43528.8993,03/04/2019 21:34:59,62.8992999999973,0.825,0.893,Mashhad
35.68,51.35,1191,43528.9653,03/04/2019 23:10:01,62.9653000000035,0.631,0.779,Tehran
30.25,56.96,1754,43529.4271,03/05/2019 10:15:01,63.4271000000008,0.274,0.465,Kerman
35.68,51.35,1191,43529.4271,03/05/2019 10:15:01,63.4271000000008,0.749,0.471,Tehran
35.68,51.35,1191,43529.9271,03/05/2019 22:15:01,63.9271000000008,0.719,0.478,Tehran
29.46,60.88,1370,43529.9306,03/05/2019 22:20:03,63.9305999999997,0.668,0.691,Zahedan
29.53,52.58,1491,43529.9306,03/05/2019 22:20:03,63.9305999999997,0.284,0.32,Shiraz
32.46,51.71,1550,43529.9306,03/05/2019 22:20:03,63.9305999999997,0.452,0.209,Esfahan
30.25,56.96,1754,43530.3889,03/06/2019 09:20:00,64.3888999999981,0.489,0.283,Kerman
32.86,59.2,1491,43530.3889,03/06/2019 09:20:00,64.3888999999981,0.396,0.412,Birjand
29.46,60.88,1370,43530.8924,03/06/2019 21:25:03,64.892399999997,0.646,1.268,Zahedan
29.53,52.58,1491,43530.9583,03/06/2019 22:59:57,64.9582999999984,0.402,0.573,Shiraz
32.46,51.71,1550,43530.9583,03/06/2019 22:59:57,64.9582999999984,0.414,0.375,Esfahan
38.08,46.28,1361,43530.9583,03/06/2019 22:59:57,64.9582999999984,0.676,0.407,Tabriz
31.33,48.67,22,43531.4167,03/07/2019 10:00:02,65.4167000000016,0.959,0.884,Ahwaz
29.46,60.88,1370,43531.9201,03/07/2019 22:04:56,65.920100000003,1.116,0.692,Zahedan
32.46,51.71,1550,43531.9201,03/07/2019 22:04:56,65.920100000003,0.524,0.369,Esfahan
36.26,59.63,990,43531.9201,03/07/2019 22:04:56,65.920100000003,0.864,0.773,Mashhad
30.25,56.96,1754,43532.3785,03/08/2019 09:05:02,66.3784999999989,0.66,0.532,Kerman
32.86,59.2,1491,43532.3785,03/08/2019 09:05:02,66.3784999999989,0.478,0.586,Birjand
29.46,60.88,1370,43532.8819,03/08/2019 21:09:56,66.8819000000003,0.732,0.493,Zahedan
31.33,48.67,22,43533.4097,03/09/2019 09:49:58,67.4096999999965,1.286,1.177,Ahwaz
35.68,51.35,1191,43534.3715,03/10/2019 08:54:57,68.3715000000011,0.717,0.717,Tehran
31.33,48.67,22,43534.4375,03/10/2019 10:30:00,68.4375,1.761,1.112,Ahwaz
35.68,51.35,1191,43534.941,03/10/2019 22:35:02,68.9409999999989,0.711,0.487,Tehran
30.25,56.96,1754,43535.3993,03/11/2019 09:34:59,69.3992999999973,0.572,0.526,Kerman
31.33,48.67,22,43535.3993,03/11/2019 09:34:59,69.3992999999973,1.994,1.154,Ahwaz
32.86,59.2,1491,43535.3993,03/11/2019 09:34:59,69.3992999999973,0.51,1.316,Birjand
29.46,60.88,1370,43535.9028,03/11/2019 21:40:01,69.9028000000035,0.835,0.78,Zahedan
29.53,52.58,1491,43535.9028,03/11/2019 21:40:01,69.9028000000035,0.505,0.518,Shiraz
32.46,51.71,1550,43535.9028,03/11/2019 21:40:01,69.9028000000035,0.38,0.551,Esfahan
36.26,59.63,990,43535.9028,03/11/2019 21:40:01,69.9028000000035,0.615,0.734,Mashhad
35.68,51.35,1191,43535.9722,03/11/2019 23:19:58,69.9721999999965,0.735,0.455,Tehran
38.08,46.28,1361,43535.9722,03/11/2019 23:19:58,69.9721999999965,0.527,0.452,Tabriz
36.26,59.63,990,43536.9306,03/12/2019 22:20:03,70.9305999999997,0.813,0.772,Mashhad
29.46,60.88,1370,43536.934,03/12/2019 22:24:57,70.9340000000011,0.835,0.781,Zahedan
29.53,52.58,1491,43536.934,03/12/2019 22:24:57,70.9340000000011,0.785,0.376,Shiraz
32.46,51.71,1550,43536.934,03/12/2019 22:24:57,70.9340000000011,0.79,0.405,Esfahan
34.26,47.11,1322,43536.934,03/12/2019 22:24:57,70.9340000000011,0.711,0.497,Kermanshah
35.68,51.35,1191,43536.934,03/12/2019 22:24:57,70.9340000000011,0.771,0.596,Tehran
30.25,56.96,1754,43537.3924,03/13/2019 09:25:03,71.392399999997,0.623,0.633,Kerman
31.33,48.67,22,43537.3924,03/13/2019 09:25:03,71.392399999997,1.562,1.35,Ahwaz
32.86,59.2,1491,43537.3924,03/13/2019 09:25:03,71.392399999997,0.642,0.784,Birjand
35.68,51.35,1191,43537.3924,03/13/2019 09:25:03,71.392399999997,0.613,1.293,Tehran
36.26,59.63,990,43537.8924,03/13/2019 21:25:03,71.892399999997,0.992,0.617,Mashhad
29.46,60.88,1370,43537.8958,03/13/2019 21:29:57,71.8957999999984,1.063,0.573,Zahedan
32.46,51.71,1550,43537.9618,03/13/2019 23:04:59,71.9617999999973,0.443,0.643,Esfahan
35.68,51.35,1191,43537.9618,03/13/2019 23:04:59,71.9617999999973,0.861,0.688,Tehran
30.25,56.96,1754,43538.4201,03/14/2019 10:04:56,72.420100000003,0.66,1.122,Kerman
30.25,56.96,1754,43539.3819,03/15/2019 09:09:56,73.3819000000003,1.2,1.629,Kerman
31.33,48.67,22,43539.3819,03/15/2019 09:09:56,73.3819000000003,1.597,1.717,Ahwaz
32.86,59.2,1491,43539.3819,03/15/2019 09:09:56,73.3819000000003,1.121,1.753,Birjand
29.46,60.88,1370,43539.8854,03/15/2019 21:14:58,73.8853999999992,0.876,0.635,Zahedan
35.68,51.35,1191,43539.9549,03/15/2019 22:55:03,73.954899999997,1.06,0.518,Tehran
30.25,56.96,1754,43540.4132,03/16/2019 09:55:00,74.4132000000027,0.659,0.6,Kerman
31.33,48.67,22,43540.4132,03/16/2019 09:55:00,74.4132000000027,2.096,1.227,Ahwaz
32.86,59.2,1491,43540.4132,03/16/2019 09:55:00,74.4132000000027,0.774,1.526,Birjand
35.68,51.35,1191,43540.4132,03/16/2019 09:55:00,74.4132000000027,0.746,0.465,Tehran
29.46,60.88,1370,43540.9167,03/16/2019 22:00:02,74.9167000000016,0.922,0.641,Zahedan
32.46,51.71,1550,43540.9167,03/16/2019 22:00:02,74.9167000000016,0.653,0.462,Esfahan
35.68,51.35,1191,43540.9167,03/16/2019 22:00:02,74.9167000000016,0.797,0.479,Tehran
29.46,60.88,1370,43541.8785,03/17/2019 21:05:02,75.8784999999989,0.748,1.26,Zahedan
30.25,56.96,1754,43542.4028,03/18/2019 09:40:01,76.4028000000035,0.692,0.518,Kerman
35.68,51.35,1191,43542.9063,03/18/2019 21:45:04,76.9063000000024,1.185,0.459,Tehran
29.46,60.88,1370,43542.9097,03/18/2019 21:49:58,76.9096999999965,1.365,0.807,Zahedan
29.53,52.58,1491,43542.9097,03/18/2019 21:49:58,76.9096999999965,0.583,0.438,Shiraz
30.25,56.96,1754,43543.3646,03/19/2019 08:45:01,77.3646000000008,0.597,0.678,Kerman
32.86,59.2,1491,43543.3681,03/19/2019 08:50:03,77.3680999999997,0.932,1.417,Birjand
31.33,48.67,22,43543.434,03/19/2019 10:24:57,77.4340000000011,1.069,0.985,Ahwaz
35.68,51.35,1191,43543.434,03/19/2019 10:24:57,77.4340000000011,0.595,0.615,Tehran
29.46,60.88,1370,43543.9375,03/19/2019 22:30:00,77.9375,0.702,0.435,Zahedan
29.53,52.58,1491,43543.9375,03/19/2019 22:30:00,77.9375,0.532,0.345,Shiraz
32.46,51.71,1550,43543.9375,03/19/2019 22:30:00,77.9375,0.482,0.341,Esfahan
31.33,48.67,22,43544.3958,03/20/2019 09:29:57,78.3957999999984,0.91,1.621,Ahwaz
32.86,59.2,1491,43544.3958,03/20/2019 09:29:57,78.3957999999984,0.671,0.729,Birjand
29.46,60.88,1370,43544.8993,03/20/2019 21:34:59,78.8992999999973,0.72,0.658,Zahedan
29.53,52.58,1491,43544.8993,03/20/2019 21:34:59,78.8992999999973,0.394,0.814,Shiraz
31.33,48.67,22,43545.4271,03/21/2019 10:15:01,79.4271000000008,1.757,1.577,Ahwaz
35.68,51.35,1191,43545.9271,03/21/2019 22:15:01,79.9271000000008,0.748,0.49,Tehran
38.08,46.28,1361,43545.9271,03/21/2019 22:15:01,79.9271000000008,0.916,0.773,Tabriz
29.46,60.88,1370,43545.9306,03/21/2019 22:20:03,79.9305999999997,0.9,1.559,Zahedan
32.46,51.71,1550,43545.9306,03/21/2019 22:20:03,79.9305999999997,0.464,0.383,Esfahan
31.33,48.67,22,43546.3889,03/22/2019 09:20:00,80.3888999999981,1.613,1.268,Ahwaz
32.86,59.2,1491,43546.3889,03/22/2019 09:20:00,80.3888999999981,0.627,0.617,Birjand
35.68,51.35,1191,43546.3889,03/22/2019 09:20:00,80.3888999999981,0.541,0.447,Tehran
36.26,59.63,990,43546.8889,03/22/2019 21:20:00,80.8888999999981,1.391,0.444,Mashhad
29.53,52.58,1491,43546.9583,03/22/2019 22:59:57,80.9582999999984,1.135,1.149,Shiraz
32.46,51.71,1550,43546.9583,03/22/2019 22:59:57,80.9582999999984,0.49,0.522,Esfahan
34.26,47.11,1322,43546.9583,03/22/2019 22:59:57,80.9582999999984,0.733,0.341,Kermanshah
35.68,51.35,1191,43546.9583,03/22/2019 22:59:57,80.9582999999984,0.603,0.318,Tehran
38.08,46.28,1361,43546.9583,03/22/2019 22:59:57,80.9582999999984,0.998,0.385,Tabriz
32.86,59.2,1491,43547.4167,03/23/2019 10:00:02,81.4167000000016,0.989,1.55,Birjand
36.26,59.63,990,43547.9201,03/23/2019 22:04:56,81.920100000003,0.744,0.847,Mashhad
38.08,46.28,1361,43547.9201,03/23/2019 22:04:56,81.920100000003,0.824,0.676,Tabriz
32.86,59.2,1491,43548.3785,03/24/2019 09:05:02,82.3784999999989,1.154,1.868,Birjand
34.26,47.11,1322,43549.9792,03/25/2019 23:30:02,83.9792000000016,1.698,0.748,Kermanshah
31.33,48.67,22,43551.3993,03/27/2019 09:34:59,85.3992999999973,1.803,1.442,Ahwaz
32.86,59.2,1491,43551.3993,03/27/2019 09:34:59,85.3992999999973,1.264,1.685,Birjand
35.68,51.35,1191,43551.4028,03/27/2019 09:40:01,85.4028000000035,0.982,1.216,Tehran
29.53,52.58,1491,43551.9028,03/27/2019 21:40:01,85.9028000000035,0.981,0.476,Shiraz
32.46,51.71,1550,43551.9028,03/27/2019 21:40:01,85.9028000000035,0.604,0.361,Esfahan
30.25,56.96,1754,43552.3611,03/28/2019 08:39:59,86.3611000000019,0.795,0.733,Kerman
32.86,59.2,1491,43552.3611,03/28/2019 08:39:59,86.3611000000019,0.995,1.905,Birjand
31.33,48.67,22,43552.4306,03/28/2019 10:20:03,86.4305999999997,0.776,1.139,Ahwaz
29.46,60.88,1370,43552.934,03/28/2019 22:24:57,86.9340000000011,0.726,0.683,Zahedan
29.53,52.58,1491,43552.934,03/28/2019 22:24:57,86.9340000000011,0.797,0.411,Shiraz
32.46,51.71,1550,43552.934,03/28/2019 22:24:57,86.9340000000011,0.481,0.493,Esfahan
34.26,47.11,1322,43552.934,03/28/2019 22:24:57,86.9340000000011,1.367,0.662,Kermanshah
35.68,51.35,1191,43552.934,03/28/2019 22:24:57,86.9340000000011,0.983,0.968,Tehran
30.25,56.96,1754,43553.3924,03/29/2019 09:25:03,87.392399999997,0.466,0.426,Kerman
32.86,59.2,1491,43553.3924,03/29/2019 09:25:03,87.392399999997,0.729,0.929,Birjand
35.68,51.35,1191,43553.3924,03/29/2019 09:25:03,87.392399999997,0.944,0.8,Tehran
29.46,60.88,1370,43553.8958,03/29/2019 21:29:57,87.8957999999984,1.01,0.902,Zahedan
32.46,51.71,1550,43553.9618,03/29/2019 23:04:59,87.9617999999973,0.546,1.044,Esfahan
32.86,59.2,1491,43554.3542,03/30/2019 08:30:02,88.3542000000016,0.981,1.513,Birjand
29.46,60.88,1370,43554.9236,03/30/2019 22:09:59,88.9236000000019,0.961,1.195,Zahedan
35.68,51.35,1191,43554.9236,03/30/2019 22:09:59,88.9236000000019,1.275,1.455,Tehran
32.46,51.71,1550,43556.9167,04/01/2019 22:00:02,90.9167000000016,1.3,0.709,Esfahan
38.08,46.28,1361,43556.9826,04/01/2019 23:34:56,90.982600000003,1.257,0.896,Tabriz
35.68,51.35,1191,43557.375,04/02/2019 09:00:00,91.375,1.077,1.296,Tehran
32.46,51.71,1550,43557.9444,04/02/2019 22:39:56,91.9444000000003,0.346,0.681,Esfahan
35.68,51.35,1191,43557.9444,04/02/2019 22:39:56,91.9444000000003,0.9,0.91,Tehran
29.53,52.58,1491,43557.9479,04/02/2019 22:44:58,91.9478999999992,0.871,1.156,Shiraz
32.86,59.2,1491,43558.4063,04/03/2019 09:45:04,92.4063000000024,1.071,1.27,Birjand
29.46,60.88,1370,43558.9097,04/03/2019 21:49:58,92.9096999999965,1.562,0.88,Zahedan
29.53,52.58,1491,43558.9097,04/03/2019 21:49:58,92.9096999999965,1.365,0.948,Shiraz
38.08,46.28,1361,43558.9757,04/03/2019 23:25:00,92.9757000000027,1.068,1.016,Tabriz
30.25,56.96,1754,43559.3646,04/04/2019 08:45:01,93.3646000000008,1.267,2.004,Kerman
32.86,59.2,1491,43559.3681,04/04/2019 08:50:03,93.3680999999997,1.122,1.206,Birjand
31.33,48.67,22,43559.434,04/04/2019 10:24:57,93.4340000000011,1.647,2.18,Ahwaz
29.46,60.88,1370,43559.9375,04/04/2019 22:30:00,93.9375,1.136,1.002,Zahedan
29.53,52.58,1491,43559.9375,04/04/2019 22:30:00,93.9375,1.472,0.763,Shiraz
34.26,47.11,1322,43559.9375,04/04/2019 22:30:00,93.9375,1.252,1.254,Kermanshah
36.26,59.63,990,43559.9375,04/04/2019 22:30:00,93.9375,1.514,0.991,Mashhad
31.33,48.67,22,43560.3958,04/05/2019 09:29:57,94.3957999999984,1.678,2.764,Ahwaz
32.86,59.2,1491,43560.3958,04/05/2019 09:29:57,94.3957999999984,0.977,1.951,Birjand
35.68,51.35,1191,43560.3958,04/05/2019 09:29:57,94.3957999999984,1.379,1.401,Tehran
36.26,59.63,990,43561.9271,04/06/2019 22:15:01,95.9271000000008,1.817,1.028,Mashhad
38.08,46.28,1361,43561.9271,04/06/2019 22:15:01,95.9271000000008,1.328,0.852,Tabriz
30.25,56.96,1754,43562.3889,04/07/2019 09:20:00,96.3888999999981,1.424,1.62,Kerman
29.46,60.88,1370,43562.8889,04/07/2019 21:20:00,96.8888999999981,0.876,0.583,Zahedan
31.33,48.67,22,43563.4167,04/08/2019 10:00:02,97.4167000000016,1.687,1.867,Ahwaz
29.46,60.88,1370,43563.9201,04/08/2019 22:04:56,97.920100000003,1.273,1.54,Zahedan
35.68,51.35,1191,43563.9201,04/08/2019 22:04:56,97.920100000003,1.751,0.948,Tehran
32.86,59.2,1491,43564.3785,04/09/2019 09:05:02,98.3784999999989,1.218,1.255,Birjand
35.68,51.35,1191,43564.3819,04/09/2019 09:09:56,98.3819000000003,1.235,1.424,Tehran
29.46,60.88,1370,43564.8819,04/09/2019 21:09:56,98.8819000000003,1.53,1.668,Zahedan
31.33,48.67,22,43565.4097,04/10/2019 09:49:58,99.4096999999965,2.265,2.065,Ahwaz
32.86,59.2,1491,43565.4097,04/10/2019 09:49:58,99.4096999999965,1.637,2.179,Birjand
36.26,59.63,990,43565.9097,04/10/2019 21:49:58,99.9096999999965,1.772,1.441,Mashhad
30.25,56.96,1754,43566.3715,04/11/2019 08:54:57,100.371500000001,1.208,1.951,Kerman
31.33,48.67,22,43566.3715,04/11/2019 08:54:57,100.371500000001,2.467,2.999,Ahwaz
32.86,59.2,1491,43566.3715,04/11/2019 08:54:57,100.371500000001,1.186,0.984,Birjand
35.68,51.35,1191,43566.3715,04/11/2019 08:54:57,100.371500000001,1.266,1.953,Tehran
29.53,52.58,1491,43566.941,04/11/2019 22:35:02,100.940999999999,1.1,0.603,Shiraz
32.46,51.71,1550,43566.941,04/11/2019 22:35:02,100.940999999999,1.1,1.071,Esfahan
36.26,59.63,990,43566.941,04/11/2019 22:35:02,100.940999999999,1.535,0.611,Mashhad
36.26,59.63,990,43567.9028,04/12/2019 21:40:01,101.902800000004,1.279,1.312,Mashhad
30.25,56.96,1754,43568.3611,04/13/2019 08:39:59,102.361100000002,1.327,2.179,Kerman
32.86,59.2,1491,43568.3611,04/13/2019 08:39:59,102.361100000002,1.836,2.556,Birjand
35.68,51.35,1191,43568.4306,04/13/2019 10:20:03,102.4306,1.134,1.218,Tehran
38.08,46.28,1361,43568.934,04/13/2019 22:24:57,102.934000000001,1.029,0.556,Tabriz
31.33,48.67,22,43569.3924,04/14/2019 09:25:03,103.392399999997,1.301,0.823,Ahwaz
35.68,51.35,1191,43569.3924,04/14/2019 09:25:03,103.392399999997,0.982,1.172,Tehran
34.26,47.11,1322,43569.9618,04/14/2019 23:04:59,103.961799999997,0.924,1.012,Kermanshah
30.25,56.96,1754,43570.4201,04/15/2019 10:04:56,104.420100000003,0.527,0.648,Kerman
31.33,48.67,22,43570.4236,04/15/2019 10:09:59,104.423600000002,0.989,0.923,Ahwaz
35.68,51.35,1191,43570.4236,04/15/2019 10:09:59,104.423600000002,1.112,1.289,Tehran
29.53,52.58,1491,43570.9236,04/15/2019 22:09:59,104.923600000002,0.626,0.699,Shiraz
32.46,51.71,1550,43570.9236,04/15/2019 22:09:59,104.923600000002,0.469,0.558,Esfahan
30.25,56.96,1754,43571.3819,04/16/2019 09:09:56,105.3819,0.799,0.732,Kerman
32.86,59.2,1491,43571.3819,04/16/2019 09:09:56,105.3819,0.955,1.587,Birjand
29.46,60.88,1370,43571.8854,04/16/2019 21:14:58,105.885399999999,0.703,0.821,Zahedan
36.26,59.63,990,43571.8854,04/16/2019 21:14:58,105.885399999999,1.934,1.456,Mashhad
29.53,52.58,1491,43571.9549,04/16/2019 22:55:03,105.954899999997,0.627,1.396,Shiraz
32.46,51.71,1550,43571.9549,04/16/2019 22:55:03,105.954899999997,0.759,0.592,Esfahan
35.68,51.35,1191,43571.9549,04/16/2019 22:55:03,105.954899999997,1.041,1.197,Tehran
30.25,56.96,1754,43572.4132,04/17/2019 09:55:00,106.413200000003,0.733,0.593,Kerman
32.86,59.2,1491,43572.4132,04/17/2019 09:55:00,106.413200000003,0.837,0.989,Birjand
29.46,60.88,1370,43572.9167,04/17/2019 22:00:02,106.916700000002,0.773,0.762,Zahedan
29.53,52.58,1491,43572.9167,04/17/2019 22:00:02,106.916700000002,1.079,1.147,Shiraz
32.46,51.71,1550,43572.9167,04/17/2019 22:00:02,106.916700000002,0.824,0.711,Esfahan
38.08,46.28,1361,43572.9826,04/17/2019 23:34:56,106.982600000003,1.928,0.926,Tabriz
30.25,56.96,1754,43573.375,04/18/2019 09:00:00,107.375,1.276,1.046,Kerman
29.46,60.88,1370,43573.8785,04/18/2019 21:05:02,107.878499999999,0.899,1.02,Zahedan
29.53,52.58,1491,43573.9479,04/18/2019 22:44:58,107.947899999999,1.149,2.032,Shiraz
30.25,56.96,1754,43574.4028,04/19/2019 09:40:01,108.402800000003,1.308,1.494,Kerman
31.33,48.67,22,43574.4063,04/19/2019 09:45:04,108.406300000002,2.214,1.838,Ahwaz
32.86,59.2,1491,43574.4063,04/19/2019 09:45:04,108.406300000002,1.082,1.424,Birjand
34.26,47.11,1322,43574.9757,04/19/2019 23:25:00,108.975700000003,1.517,0.914,Kermanshah
30.25,56.96,1754,43575.3646,04/20/2019 08:45:01,109.364600000001,0.763,1.441,Kerman
32.86,59.2,1491,43575.3681,04/20/2019 08:50:03,109.3681,0.651,0.662,Birjand
29.46,60.88,1370,43575.9375,04/20/2019 22:30:00,109.9375,1.277,1.07,Zahedan
32.46,51.71,1550,43575.9375,04/20/2019 22:30:00,109.9375,0.794,0.686,Esfahan
34.26,47.11,1322,43575.9375,04/20/2019 22:30:00,109.9375,1.163,0.353,Kermanshah
35.68,51.35,1191,43575.9375,04/20/2019 22:30:00,109.9375,1.461,0.449,Tehran
30.25,56.96,1754,43576.3958,04/21/2019 09:29:57,110.395799999998,0.795,1.136,Kerman
31.33,48.67,22,43576.3958,04/21/2019 09:29:57,110.395799999998,1.2,1.378,Ahwaz
32.86,59.2,1491,43576.3958,04/21/2019 09:29:57,110.395799999998,0.71,0.751,Birjand
35.68,51.35,1191,43576.3958,04/21/2019 09:29:57,110.395799999998,0.721,0.629,Tehran
29.46,60.88,1370,43576.8993,04/21/2019 21:34:59,110.899299999997,1.051,1.981,Zahedan
29.53,52.58,1491,43576.8993,04/21/2019 21:34:59,110.899299999997,0.639,1.228,Shiraz
34.26,47.11,1322,43576.9653,04/21/2019 23:10:01,110.965300000003,0.684,1.194,Kermanshah
35.68,51.35,1191,43576.9653,04/21/2019 23:10:01,110.965300000003,0.654,1.172,Tehran
32.86,59.2,1491,43577.3576,04/22/2019 08:34:56,111.357600000003,1.484,2.195,Birjand
31.33,48.67,22,43577.4271,04/22/2019 10:15:01,111.427100000001,0.911,0.903,Ahwaz
29.46,60.88,1370,43577.9306,04/22/2019 22:20:03,111.9306,1.387,1.857,Zahedan
31.33,48.67,22,43578.3889,04/23/2019 09:20:00,112.388899999998,1.119,1.898,Ahwaz
35.68,51.35,1191,43578.3889,04/23/2019 09:20:00,112.388899999998,1.048,1.008,Tehran
29.53,52.58,1491,43578.9583,04/23/2019 22:59:57,112.958299999998,0.556,0.367,Shiraz
32.46,51.71,1550,43578.9583,04/23/2019 22:59:57,112.958299999998,0.357,0.42,Esfahan
34.26,47.11,1322,43578.9583,04/23/2019 22:59:57,112.958299999998,0.848,0.745,Kermanshah
35.68,51.35,1191,43578.9583,04/23/2019 22:59:57,112.958299999998,0.615,0.49,Tehran
30.25,56.96,1754,43579.4167,04/24/2019 10:00:02,113.416700000002,0.612,0.72,Kerman
31.33,48.67,22,43579.4167,04/24/2019 10:00:02,113.416700000002,1.26,1.158,Ahwaz
32.86,59.2,1491,43579.4167,04/24/2019 10:00:02,113.416700000002,0.56,1.021,Birjand
35.68,51.35,1191,43579.4167,04/24/2019 10:00:02,113.416700000002,0.819,0.983,Tehran
29.46,60.88,1370,43579.9201,04/24/2019 22:04:56,113.920100000003,0.87,0.649,Zahedan
29.53,52.58,1491,43579.9201,04/24/2019 22:04:56,113.920100000003,0.321,0.443,Shiraz
34.26,47.11,1322,43579.9201,04/24/2019 22:04:56,113.920100000003,0.888,0.352,Kermanshah
35.68,51.35,1191,43579.9201,04/24/2019 22:04:56,113.920100000003,0.716,0.469,Tehran
38.08,46.28,1361,43579.9201,04/24/2019 22:04:56,113.920100000003,0.685,0.414,Tabriz
30.25,56.96,1754,43580.3785,04/25/2019 09:05:02,114.378499999999,0.792,0.935,Kerman
32.86,59.2,1491,43580.3785,04/25/2019 09:05:02,114.378499999999,0.706,0.64,Birjand
31.33,48.67,22,43580.4479,04/25/2019 10:44:58,114.447899999999,1.193,1.457,Ahwaz
29.46,60.88,1370,43580.8819,04/25/2019 21:09:56,114.8819,0.795,0.678,Zahedan
36.26,59.63,990,43580.9479,04/25/2019 22:44:58,114.947899999999,0.982,0.81,Mashhad
29.53,52.58,1491,43580.9514,04/25/2019 22:50:00,114.951399999998,0.518,0.503,Shiraz
32.46,51.71,1550,43580.9514,04/25/2019 22:50:00,114.951399999998,0.693,0.711,Esfahan
34.26,47.11,1322,43580.9514,04/25/2019 22:50:00,114.951399999998,0.513,0.59,Kermanshah
30.25,56.96,1754,43581.4097,04/26/2019 09:49:58,115.409699999997,0.927,0.931,Kerman
31.33,48.67,22,43581.4097,04/26/2019 09:49:58,115.409699999997,1.21,1.272,Ahwaz
35.68,51.35,1191,43581.4097,04/26/2019 09:49:58,115.409699999997,0.962,0.969,Tehran
35.68,51.35,1191,43581.9097,04/26/2019 21:49:58,115.909699999997,0.895,0.833,Tehran
36.26,59.63,990,43581.9097,04/26/2019 21:49:58,115.909699999997,0.986,1.347,Mashhad
29.53,52.58,1491,43581.9132,04/26/2019 21:55:00,115.913200000003,0.571,0.907,Shiraz
32.46,51.71,1550,43581.9132,04/26/2019 21:55:00,115.913200000003,0.732,0.588,Esfahan
34.26,47.11,1322,43581.9792,04/26/2019 23:30:02,115.979200000002,0.86,0.524,Kermanshah
38.08,46.28,1361,43581.9792,04/26/2019 23:30:02,115.979200000002,0.768,0.537,Tabriz
30.25,56.96,1754,43582.3715,04/27/2019 08:54:57,116.371500000001,0.763,1.843,Kerman
32.86,59.2,1491,43582.3715,04/27/2019 08:54:57,116.371500000001,0.722,0.886,Birjand
31.33,48.67,22,43582.4375,04/27/2019 10:30:00,116.4375,1.158,1.253,Ahwaz
35.68,51.35,1191,43582.441,04/27/2019 10:35:02,116.440999999999,0.852,1.547,Tehran
29.46,60.88,1370,43582.941,04/27/2019 22:35:02,116.940999999999,0.855,1.224,Zahedan
36.26,59.63,990,43582.941,04/27/2019 22:35:02,116.940999999999,1.043,0.932,Mashhad
31.33,48.67,22,43583.3993,04/28/2019 09:34:59,117.399299999997,1.918,2.574,Ahwaz
32.46,51.71,1550,43583.9028,04/28/2019 21:40:01,117.902800000003,0.792,0.816,Esfahan
35.68,51.35,1191,43583.9028,04/28/2019 21:40:01,117.902800000003,1.076,1.084,Tehran
34.26,47.11,1322,43583.9722,04/28/2019 23:19:58,117.972199999997,1.043,0.618,Kermanshah
38.08,46.28,1361,43583.9722,04/28/2019 23:19:58,117.972199999997,0.857,0.988,Tabriz
30.25,56.96,1754,43584.3611,04/29/2019 08:39:59,118.361100000002,0.933,1.958,Kerman
32.86,59.2,1491,43584.3611,04/29/2019 08:39:59,118.361100000002,0.919,1.491,Birjand
